OBJECTID_1;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
127343;2;5;1;502;2018;9;11;3;3;3;6;0;1;1;0;0;0;0;0;569550.2241;5936516.4356;10.050328578;53.572895227
127344;2;4;5;410;2018;9;14;5;3;1;5;0;1;1;0;0;0;0;0;566606.2865;5938222.0486;10.006241721;53.588605878
127345;2;5;1;501;2018;9;12;5;3;2;6;0;0;1;0;0;0;0;0;569069.5588;5935860.5598;10.042925977;53.567064325
127346;2;4;9;425;2018;9;16;6;3;4;2;0;0;1;0;0;0;0;0;570744.7281;5937418.4336;10.068568639;53.580841756
127347;2;4;5;413;2018;9;20;2;3;5;3;2;0;1;0;0;0;0;1;566506.0353;5937773.954;10.004631935;53.584591507
127348;2;3;9;321;2018;9;16;5;3;2;6;0;0;1;0;0;0;0;0;561625.0932;5938573.6369;9.931070118;53.592374854
127349;2;5;6;514;2018;9;7;4;3;2;6;0;0;1;1;0;0;0;0;573258.6511;5939101.27;10.106927882;53.59562005
127350;2;2;7;219;2018;9;14;5;3;5;3;0;1;1;0;0;0;0;0;557302.6006;5934690.2666;9.865058967;53.557963238
127351;2;2;9;221;2018;9;9;5;3;5;3;0;0;1;0;0;0;0;0;555642.9208;5935417.7165;9.840136436;53.564679839
127352;2;2;8;220;2018;9;6;5;3;3;2;0;1;1;0;0;0;0;0;557886.6802;5937997.8743;9.874488474;53.587626322
127353;2;3;6;318;2018;9;12;5;3;0;2;0;1;1;0;0;0;0;0;563081.5778;5941655.5765;9.953696135;53.619899831
127354;2;2;4;214;2018;9;19;5;3;2;6;1;0;1;0;0;0;1;0;561282.0806;5933458.6061;9.924884768;53.546444269
127355;2;4;10;426;2018;9;11;6;3;2;6;0;0;1;0;0;0;0;0;569838.4104;5938622.5211;10.055151186;53.591784379
127356;2;2;3;210;2018;9;9;5;3;6;4;0;1;0;1;0;0;0;0;562087.8239;5934150.2479;9.937180807;53.552565676
127357;2;5;9;517;2018;9;7;4;3;5;3;0;1;1;0;0;0;0;0;572352.26;5943884.14;10.094346374;53.638728901
127358;2;3;3;313;2018;9;14;5;3;0;2;0;1;1;0;0;0;0;0;566169.0248;5936602.2007;9.999293552;53.574103378
127359;2;3;1;309;2018;9;7;5;3;3;6;0;1;1;0;0;0;0;0;564460.3717;5936433.0471;9.973458468;53.572795888
127360;2;2;5;216;2018;9;14;2;2;4;7;0;0;1;0;0;0;1;0;559885.872;5935879.821;9.90427967;53.568365937
127361;2;5;4;512;2018;9;8;2;2;1;5;0;1;1;0;0;0;0;1;575526.6251;5936515.0199;10.140563347;53.572056168
127362;2;1;3;108;2018;9;15;5;3;6;4;0;1;0;1;0;0;0;0;565557.4742;5934464.6169;9.989610798;53.554969199
127363;2;1;14;132;2018;9;9;5;3;1;6;0;0;1;0;0;1;0;0;568722.4791;5932982.0262;10.03705334;53.541240182
127364;2;1;4;112;2018;9;9;5;3;2;6;0;0;1;0;1;0;0;0;564172.8405;5933455.6781;9.968505559;53.546072643
127365;2;5;5;513;2018;9;20;3;3;2;6;2;0;1;0;0;0;0;0;574546.8384;5938402.466;10.12622109;53.589158427
127366;2;1;5;114;2018;9;11;5;2;0;7;0;0;0;0;1;0;0;0;566791.8372;5934396.1939;10.008226138;53.554198668
127367;2;1;4;110;2018;9;21;6;3;6;4;2;1;0;1;0;0;0;0;563749.7461;5934595.8885;9.962353632;53.556371619
127368;2;7;12;713;2018;9;16;4;2;4;2;0;0;0;0;0;1;1;0;559757.4364;5929585.1332;9.901138281;53.511807093
127369;2;1;5;114;2018;9;21;4;3;6;4;2;1;0;1;0;0;0;0;567266.1804;5934474.5215;10.015401997;53.554842047
127370;2;7;9;710;2018;9;15;4;2;5;3;0;1;1;0;0;0;0;0;563239.876;5922618.944;9.952242478;53.448791435
127371;2;6;7;608;2018;9;16;4;3;9;1;0;0;1;0;0;0;0;0;572914.3544;5926098.3627;10.098696898;53.478811487
127372;2;5;4;512;2018;9;12;7;3;2;6;0;0;1;0;0;0;0;0;574482.1073;5936402.647;10.12476615;53.571195621
127373;2;3;1;303;2018;9;8;2;2;3;6;0;1;1;0;0;0;0;0;562916.1656;5936799.2368;9.950215754;53.57627442
127374;2;6;2;602;2018;9;7;4;3;5;3;0;1;0;0;0;0;1;0;579756.4763;5927201.0772;10.20205249;53.487729116
127375;2;6;3;604;2018;9;14;4;3;4;2;0;0;1;0;0;0;0;0;582281.0771;5925893.4214;10.239749783;53.475589073
127376;2;4;13;432;2018;9;7;5;3;4;2;0;1;0;0;0;0;1;0;566201.0842;5947106.0184;10.002011025;53.668498359
127377;2;1;11;129;2018;9;17;4;2;6;4;0;0;1;1;0;0;0;0;572097.9664;5934350.2255;10.088296535;53.553083652
127378;2;3;9;321;2018;9;18;2;3;5;2;1;1;0;0;0;0;1;1;560730.5091;5939347.5085;9.917706824;53.599434322
127379;2;1;11;129;2018;9;10;4;3;4;2;0;0;1;0;1;0;1;0;571544.4345;5934689.6103;10.080020453;53.556209425
127380;2;5;17;525;2018;9;9;3;3;5;3;0;0;1;0;0;0;0;0;578250.4016;5946111.5828;10.184097833;53.657897277
127381;2;5;6;514;2018;9;16;4;3;3;2;0;1;1;0;0;0;0;0;573894.9321;5940436.7197;10.116856573;53.607532172
127382;2;2;4;212;2018;9;14;2;3;5;3;0;0;1;0;0;0;1;0;560784.6763;5933686.9024;9.91742325;53.548553882
127383;2;5;5;513;2018;9;7;4;3;5;3;0;1;0;0;0;0;0;0;573563.7322;5937601.2745;10.111182948;53.582097097
127384;2;1;3;106;2018;9;13;7;3;0;6;0;0;0;0;0;0;1;0;564862.6056;5934494.0238;9.979129331;53.555319803
127385;2;5;18;526;2018;9;10;4;2;3;2;0;1;1;0;0;0;0;0;577018.5317;5942804.9334;10.164642218;53.628364615
127386;2;5;7;515;2018;9;19;4;3;5;3;1;0;1;0;0;0;0;0;571716.7965;5939860.8683;10.083810039;53.602659711
127387;2;3;6;318;2018;9;13;7;3;1;5;0;0;1;0;0;0;0;0;562628.4508;5943038.028;9.94712475;53.632378654
127388;2;1;3;107;2018;9;8;2;3;5;3;0;1;0;0;0;0;0;1;565268.0969;5934020.9986;9.985150653;53.551018343
127389;2;5;17;525;2018;9;7;4;3;4;2;0;0;1;0;0;0;0;0;577237.0121;5944948.6471;10.168477555;53.647597113
127390;2;4;3;406;2018;9;13;4;3;5;3;0;1;1;0;0;0;0;0;566440.9002;5941531.5745;10.004449086;53.618370014
127391;2;3;6;318;2018;9;9;5;3;2;6;0;0;1;0;0;0;0;0;562894.03;5942285.38;9.950988366;53.625582587
127392;2;4;11;430;2018;9;7;4;3;6;6;0;1;0;1;0;0;0;0;567777.3659;5941799.8645;10.024708565;53.620609907
127393;2;4;7;416;2018;9;19;4;3;5;3;1;1;1;0;0;0;0;0;567430.1197;5935354.5983;10.018066164;53.562730409
127394;2;4;8;420;2018;9;11;3;3;5;3;0;1;0;0;0;0;0;0;568400.3142;5936595.9882;10.032983505;53.573761361
127395;2;4;7;417;2018;9;22;4;2;2;6;2;0;1;0;1;0;0;0;567890.4576;5935497.0656;10.025046128;53.563951434
127396;2;1;1;101;2018;9;21;2;3;6;4;2;0;1;1;0;0;0;0;566597.3556;5934233.0612;10.005256174;53.552757268
127397;2;4;8;421;2018;9;8;4;3;2;6;0;0;1;0;0;0;0;0;568824.6426;5937192.5202;10.039522079;53.579066942
127398;2;4;9;425;2018;9;7;6;3;4;2;0;0;1;0;0;0;0;0;570684.587;5937582.731;10.067697618;53.582326404
127399;2;1;5;114;2018;9;21;2;2;3;6;2;0;1;0;0;0;0;1;566847.9896;5934170.8954;10.009025443;53.552166719
127400;2;3;8;320;2018;9;17;4;3;5;3;0;1;1;0;0;0;0;0;558788.8611;5941460.7096;9.888768988;53.61864795
127401;2;5;7;515;2018;9;14;4;3;5;3;0;0;1;0;0;0;0;0;571467.1552;5940684.784;10.080227059;53.610098273
127402;2;2;8;220;2018;9;20;4;3;0;7;2;0;0;0;1;0;1;0;558211.8931;5938573.3998;9.879508203;53.592762839
127403;2;2;8;220;2018;9;18;4;3;4;2;0;0;1;0;0;0;0;0;556531.3803;5939154.4942;9.85422627;53.598169356
127404;2;6;1;601;2018;9;19;4;3;1;5;1;0;1;0;1;0;0;0;579944.2542;5928117.7503;10.205115449;53.495938485
127405;2;2;5;215;2018;9;8;4;3;3;2;0;1;1;0;0;0;0;0;561337.1528;5936296.3925;9.926272788;53.571942181
127406;2;3;1;308;2018;9;16;4;3;3;6;0;1;0;0;0;0;0;0;563659.3813;5936557.6431;9.96138947;53.574013477
127407;2;1;5;114;2018;9;20;3;2;5;3;2;1;0;0;0;0;1;0;567134.4187;5934185.3667;10.013351263;53.552260227
127408;2;4;4;407;2018;9;12;4;3;0;7;0;0;1;1;0;0;0;0;565782.7971;5940188.3394;9.994217932;53.606381234
127409;2;1;16;136;2018;9;12;1;3;8;1;0;0;1;0;0;0;0;0;567647.9144;5926098.0125;10.019354738;53.479511469
127410;2;4;4;407;2018;9;11;4;3;5;3;0;0;1;0;0;0;0;0;565773.1827;5940189.2009;9.994072829;53.606390183
127411;2;4;2;403;2018;9;14;6;3;5;3;0;1;1;0;0;0;0;0;564982.2598;5937824.7571;9.981628307;53.585239125
127412;2;3;1;310;2018;9;23;4;3;0;7;2;1;1;0;0;0;0;0;563608.1455;5935380.9175;9.960376177;53.563444101
127413;2;2;5;217;2018;9;9;4;3;3;2;0;1;1;0;0;0;0;0;558812.9498;5936819.3578;9.888257608;53.576931366
127414;2;1;3;108;2018;9;20;4;3;3;2;2;1;1;0;0;0;0;0;565340.0812;5933886.8941;9.986208977;53.549804157
127415;2;1;3;108;2018;9;19;4;3;5;3;0;0;1;0;1;0;0;0;565799.2293;5934225.5962;9.993209257;53.552790816
127416;2;1;13;131;2018;9;15;7;3;5;2;0;0;1;0;1;0;0;0;572189.5372;5929749.4287;10.088617442;53.51172372
127417;2;1;1;101;2018;9;6;4;3;3;6;0;0;1;0;1;0;0;0;566352.8961;5934506.1894;10.001624764;53.555242884
127418;2;1;17;138;2018;9;8;4;3;8;1;0;0;0;0;0;1;0;0;565848.9454;5931211.6673;9.993325279;53.525697621
127419;2;1;11;129;2018;9;19;1;3;9;5;2;0;1;0;0;0;0;1;571574.4974;5935157.2631;10.080581287;53.560408115
127420;2;7;1;702;2018;9;22;3;2;6;4;2;0;1;1;0;0;0;0;564983.8799;5923987.7067;9.978781734;53.460880919
127421;2;1;1;101;2018;9;11;6;3;3;6;0;0;1;0;1;0;0;0;566458.475;5934389.032;10.003193346;53.55417661
127422;2;7;4;705;2018;9;7;3;3;5;2;0;1;1;0;0;0;0;0;565819.7843;5923300.1527;9.991226071;53.454597818
127423;2;1;5;114;2018;9;15;4;3;1;6;0;0;1;0;0;0;0;0;566596.868;5934811.2668;10.005372003;53.557953782
127424;2;7;7;708;2018;9;8;3;3;2;6;0;0;1;0;0;0;0;0;565233.462;5919941.3802;9.981701573;53.424483966
127425;2;7;8;709;2018;9;9;3;3;9;1;0;0;1;0;0;0;0;0;563886.2371;5921586.4867;9.961764035;53.439434275
127426;2;5;17;525;2018;9;12;7;3;5;3;0;1;1;0;0;0;0;0;576653.0224;5945932.3846;10.159887322;53.656523453
127427;2;4;5;408;2018;9;17;1;3;2;6;1;0;1;0;0;0;0;1;567843.4561;5939779.737;10.025267661;53.602446338
127428;2;6;2;603;2018;9;16;3;3;1;5;0;1;1;0;0;0;0;0;580637.306;5926804.3233;10.215222763;53.484029388
127429;2;6;1;601;2018;9;15;3;3;0;1;0;1;0;0;0;0;0;0;577457.707;5930418.162;10.16820917;53.516983788
127430;2;4;6;415;2018;9;17;5;3;3;6;0;0;1;0;0;0;0;0;568431.808;5936576.1337;10.033454689;53.573578819
127431;2;1;12;130;2018;9;15;3;3;2;6;0;0;1;0;0;0;0;0;573395.212;5933831.7689;10.107752373;53.548244574
127432;2;1;12;130;2018;9;13;3;2;6;4;0;0;1;1;0;0;0;0;573152.9616;5932830.7925;10.10386275;53.539282669
127433;2;3;8;320;2018;9;15;1;3;5;3;0;0;1;0;0;0;0;1;559964.1945;5939605.7492;9.906178219;53.601843469
127434;2;1;6;117;2018;9;17;3;3;6;4;0;0;1;1;0;0;0;0;568190.3369;5933723.8697;10.029186229;53.547976602
127435;2;5;8;516;2018;9;19;5;3;5;3;1;1;1;0;0;0;0;0;570266.2849;5940764.8491;10.062097402;53.610980251
127436;2;1;8;122;2018;9;12;3;3;1;5;0;1;1;0;0;0;0;0;569807.7702;5935184.1155;10.053919505;53.560887395
127437;2;5;18;526;2018;9;20;3;3;0;1;1;0;0;0;1;0;0;0;575271.97;5940524.55;10.137686032;53.608125465
127438;2;5;10;518;2018;9;17;3;3;2;6;0;0;1;0;1;0;0;1;574996.8451;5943784.1324;10.134313817;53.637457887
127439;2;5;18;526;2018;9;7;3;3;5;3;0;1;1;0;0;0;0;0;576993.5746;5939244.1458;10.163384851;53.596368748
127440;2;3;1;301;2018;9;8;1;3;1;6;0;0;1;0;0;0;0;0;562734.0122;5937401.2746;9.947586123;53.581706944
127441;2;5;5;513;2018;9;7;3;3;4;6;0;1;0;0;0;0;0;0;573842.903;5937762.053;10.115437;53.583502754
127442;2;3;1;306;2018;9;10;7;3;6;7;0;0;1;1;0;0;0;0;563169.7647;5936493.5593;9.953983404;53.573496722
127443;2;1;16;136;2018;9;23;7;3;3;7;2;0;1;0;0;0;0;1;566837.7262;5927983.5288;10.007550015;53.496560664
127444;2;5;2;506;2018;9;16;3;3;6;4;0;0;1;1;0;0;0;0;571422.826;5937801.7966;10.078896767;53.584195115
127445;2;4;11;430;2018;9;16;2;3;2;6;0;0;1;0;0;0;0;0;568436.0892;5941440.0026;10.034586769;53.617290154
127446;2;5;7;515;2018;9;17;3;3;5;3;0;1;1;0;0;0;0;0;570119.1228;5938859.3849;10.059444777;53.593875603
127447;2;2;3;209;2018;9;7;5;3;5;3;0;1;1;0;0;0;0;0;562372.9283;5935586.3808;9.941770288;53.565438936
127448;2;5;8;516;2018;9;9;3;3;0;3;0;0;1;0;1;0;0;0;570238.2746;5940743.0976;10.061669194;53.610788528
127449;2;4;11;430;2018;9;9;3;3;4;2;0;1;1;0;0;0;0;0;568491.7457;5941212.673;10.035378015;53.615239862
127450;2;3;4;316;2018;9;18;3;3;2;2;0;1;1;0;0;0;0;0;563774.5307;5936947.7904;9.963207893;53.577505856
127451;2;5;17;525;2018;9;17;3;2;8;1;0;0;1;0;0;0;0;0;576301.0276;5945581.4915;10.154476084;53.653421581
127452;2;6;1;601;2018;9;7;7;3;5;3;0;0;0;0;1;0;1;0;579325.1373;5929892.0169;10.196233709;53.511977013
127453;2;4;10;428;2018;9;14;3;2;2;6;0;0;1;0;0;0;1;0;569021.0004;5939208.2304;10.04293327;53.597156425
127454;2;4;7;416;2018;9;15;3;3;1;6;0;0;1;0;0;0;0;0;567326.2045;5935424.7195;10.016512625;53.563373941
127455;2;1;12;130;2018;9;12;7;3;0;6;0;0;1;0;0;0;1;1;575268.4157;5932294.8334;10.135648806;53.534167208
127456;2;5;1;501;2018;9;11;3;3;2;7;0;0;1;0;0;0;0;0;569098.4469;5935867.8554;10.043363712;53.567126087
127457;2;5;18;526;2018;9;6;6;3;5;3;0;1;1;0;0;0;0;0;576333.0437;5941264.9578;10.153901323;53.614625762
127458;2;1;12;130;2018;9;13;7;3;2;6;0;0;1;0;0;0;0;0;572843.9854;5933019.3424;10.099245208;53.541020098
127459;2;4;8;422;2018;9;8;3;3;3;2;0;1;0;0;0;0;1;0;568769.3613;5936993.8814;10.038643505;53.577289011
127460;2;1;12;130;2018;9;11;4;3;0;7;0;1;0;0;0;0;0;0;575819.4997;5931628.6168;10.143800382;53.528100789
127461;2;4;10;426;2018;9;0;3;2;5;3;2;0;1;0;0;0;0;0;569588.1714;5938046.8353;10.05124274;53.586643954
127462;2;3;8;320;2018;9;14;3;3;2;7;0;0;1;0;1;0;0;0;559287.0121;5939995.84;9.896020232;53.605426425
127463;2;1;16;137;2018;9;14;2;3;5;3;0;0;1;0;0;0;0;0;565654.5521;5930082.5368;9.99015669;53.515574113
127464;2;3;9;321;2018;9;7;3;3;3;6;0;1;1;0;0;0;0;0;561957.7341;5937473.0315;9.935876555;53.582444132
127465;2;5;4;512;2018;9;22;7;3;4;6;2;1;0;0;0;0;0;0;574608.4102;5937596.2702;10.126958321;53.581904547
127466;2;4;2;404;2018;9;13;3;3;5;3;0;1;1;0;0;0;0;0;565427.2511;5938331.3618;9.988455535;53.58973675
127467;2;2;3;210;2018;9;13;6;3;6;7;0;0;1;1;0;0;0;0;562022.811;5934137.605;9.936197109;53.552459734
127468;2;5;4;512;2018;9;17;7;3;1;6;0;0;1;0;0;0;0;1;574544.8122;5936379.6928;10.125707387;53.57098043
127469;2;3;2;311;2018;9;15;3;2;2;6;0;0;1;0;0;0;0;0;565263.9357;5936423.1307;9.985589584;53.572607417
127470;2;7;6;707;2018;9;6;2;3;5;3;0;0;1;0;0;0;1;0;565449.6736;5921201.7415;9.985216748;53.435784613
127471;2;4;12;431;2018;9;14;6;3;4;6;0;1;0;0;0;0;0;0;567325.5518;5943281.721;10.018199442;53.633985717
127472;2;5;5;513;2018;9;11;7;3;3;6;0;0;1;0;0;0;0;0;573059.0006;5936937.0401;10.103405048;53.576198255
127473;2;1;16;137;2018;9;12;2;3;5;3;0;0;1;0;0;0;0;0;565480.3583;5930293.1906;9.987574073;53.51748905
127474;2;5;14;522;2018;9;15;4;3;2;6;0;0;1;0;0;0;0;0;572843.835;5951139.143;10.103482553;53.70385959
127475;2;6;1;601;2018;9;11;2;3;5;3;0;0;1;0;0;0;1;0;579326.0604;5929882.1911;10.196245139;53.511888572
127476;2;1;11;129;2018;9;16;2;3;3;6;0;0;0;0;1;0;1;0;571029.4778;5934550.6888;10.072216703;53.555030868
127477;2;4;5;409;2018;9;14;7;2;9;7;0;0;0;0;1;0;0;1;567232.1105;5939512.458;10.015972808;53.600123061
127478;2;1;8;124;2018;9;7;2;3;0;7;0;0;0;0;0;0;1;0;568947.912;5934225.3503;10.040728711;53.552384537
127479;2;1;7;120;2018;9;12;5;3;2;7;0;1;1;0;0;0;0;0;568771.5958;5934615.6661;10.038153667;53.555915474
127480;2;5;6;514;2018;9;14;2;3;5;2;0;1;1;0;0;0;0;0;572708.0437;5940883.8275;10.099025798;53.611716308
127481;2;7;2;703;2018;9;12;3;3;2;6;0;0;1;0;0;0;0;0;567155.7449;5924273.9263;10.011549825;53.463180856
127482;2;5;18;526;2018;9;12;2;3;5;3;0;1;1;0;0;0;0;0;575903.6475;5939705.5472;10.147031866;53.600674195
127483;2;3;1;310;2018;9;6;4;2;1;5;1;1;1;0;0;0;0;0;563851.5368;5935943.9864;9.964165498;53.568475013
127484;2;5;18;526;2018;9;16;2;3;0;7;0;1;0;0;0;0;0;0;576300.8136;5941241.9252;10.153408578;53.614423472
127485;2;5;2;508;2018;9;18;2;3;2;3;0;1;1;0;0;0;0;0;572432.4776;5937552.9063;10.094087529;53.581819877
127486;2;1;6;117;2018;9;4;7;3;5;3;2;0;1;0;0;0;0;0;567657.9397;5933938.1872;10.021198618;53.549971579
127487;2;4;2;404;2018;9;16;7;2;5;3;0;0;1;0;1;0;0;1;565766.1617;5937880.7044;9.993479853;53.585644206
127488;2;5;17;525;2018;9;13;2;2;0;3;0;1;1;0;0;0;0;0;578311.0039;5945473.2083;10.184853773;53.652151446
127489;2;4;12;431;2018;9;13;5;3;5;3;0;0;1;0;0;0;1;0;566558.2768;5943388.2624;10.006620316;53.635041337
127490;2;4;13;432;2018;9;8;2;3;1;6;0;0;1;0;0;0;0;0;567342.3903;5945319.9083;10.018895477;53.652300809
127491;2;3;8;320;2018;9;8;2;3;0;7;0;0;0;0;1;0;0;1;558918.3012;5940738.6433;9.890589009;53.612143898
127492;2;2;11;223;2018;9;10;2;3;0;4;0;1;0;1;0;0;0;0;551741.9897;5935058.14;9.781184093;53.561847193
127493;2;5;16;524;2018;9;17;3;3;5;3;0;1;1;0;0;0;0;0;574754.5457;5947770.4018;10.13160892;53.673315892
127494;2;2;14;227;2018;9;8;2;3;4;2;0;1;1;0;0;0;0;0;550485.3602;5937045.8093;9.762535099;53.579834291
127495;2;2;4;214;2018;9;16;7;3;2;6;0;0;1;0;0;0;0;1;560799.3935;5933663.5974;9.917640815;53.548342726
127496;2;2;9;221;2018;9;13;2;3;2;6;0;0;1;0;0;0;1;0;556580.8082;5936777.5879;9.85454199;53.576801486
127497;2;3;2;312;2018;9;10;7;3;0;7;0;0;0;0;1;0;0;0;565618.316;5935080.486;9.990658376;53.560496561
127498;2;1;4;112;2018;9;18;7;3;6;7;0;0;1;1;0;0;0;0;564135.425;5933766.6949;9.968004751;53.54887242
127499;2;3;6;318;2018;9;10;2;3;2;2;0;0;1;0;0;0;0;0;563454.2869;5940814.0941;9.959158612;53.612292206
127500;2;1;3;108;2018;9;12;5;3;5;4;0;1;0;1;0;0;0;0;565470.533;5934835.364;9.988376266;53.558312045
127501;2;3;6;318;2018;9;8;2;3;4;2;0;1;1;0;0;0;0;0;562926.3376;5942100.4386;9.951439412;53.623916592
127502;2;2;11;224;2018;9;17;7;3;5;3;0;0;1;0;0;0;0;0;552555.5789;5935754.1184;9.793583205;53.568021604
127503;2;3;1;305;2018;9;17;2;3;3;2;0;1;1;0;0;0;0;0;563031.0485;5936846.9375;9.951960185;53.576689329
127504;2;3;5;317;2018;9;18;2;3;8;1;0;0;0;0;1;0;0;0;563872.4823;5939847.4525;9.965280818;53.603553952
127505;2;3;8;320;2018;9;16;5;3;4;2;0;1;1;0;0;0;0;0;559550.0998;5940597.8598;9.900110862;53.610807183
127506;2;2;4;214;2018;9;13;2;3;5;3;0;0;1;0;0;0;0;0;561091.0952;5933442.757;9.921999683;53.54632408
127507;2;2;3;210;2018;9;18;2;3;0;3;0;1;0;0;0;0;1;0;562387.7083;5934439.2092;9.941764391;53.555127129
127508;2;4;6;415;2018;9;10;3;3;0;7;0;1;0;0;0;0;1;0;567640.6795;5935806.4396;10.021342491;53.566764076
127509;2;3;1;310;2018;9;17;2;3;1;6;0;0;1;0;0;0;0;0;563669.0189;5935451.1646;9.961309437;53.564068052
127510;2;1;1;102;2018;9;19;2;3;5;3;2;1;1;0;0;0;0;0;565314.0036;5933599.0068;9.985755311;53.547220082
127511;2;5;2;509;2018;9;13;6;3;2;6;0;0;0;0;0;0;1;0;571920.4094;5938583.8707;10.086591957;53.591155548
127512;2;1;3;108;2018;9;15;2;3;2;6;0;0;1;0;0;0;0;0;565709.5205;5934324.7926;9.991876217;53.553693554
127513;2;5;3;511;2018;9;10;4;3;5;3;0;1;1;0;0;0;0;0;573292.262;5935965.246;10.106699177;53.567432314
127514;2;1;3;108;2018;9;9;2;3;5;3;0;1;1;0;0;0;0;0;565209.6979;5934641.1674;9.984398691;53.55659922
127515;2;1;5;114;2018;9;9;2;3;3;6;0;0;1;0;0;0;0;0;567337.7115;5934056.8236;10.016391624;53.551078952
127516;2;7;9;710;2018;9;10;1;3;5;3;0;0;1;0;0;0;0;0;564546.9867;5922967.5272;9.971992915;53.451765831
127517;2;1;16;137;2018;9;13;1;3;2;6;0;0;1;0;0;0;0;0;564480.066;5929691.518;9.972366268;53.512205256
127518;2;1;5;114;2018;9;16;3;3;2;6;0;0;1;0;0;0;0;0;567160.6984;5934210.9905;10.013753375;53.552487152
127519;2;1;13;131;2018;9;16;1;3;5;3;0;0;1;0;0;0;0;0;573653.184;5931920.5258;10.111195227;53.531032265
127520;2;1;8;126;2018;9;15;1;3;5;3;0;0;1;0;0;0;0;0;569747.0213;5933977.0309;10.052733185;53.550047319
127521;2;2;8;220;2018;9;19;6;3;5;3;2;1;1;0;0;0;0;0;556467.1934;5938608.4842;9.853157607;53.593268994
127522;2;5;8;516;2018;9;0;1;3;4;6;2;0;1;0;0;0;0;0;569079.5665;5940859.173;10.044183991;53.611985764
127523;2;5;1;504;2018;9;8;4;2;5;2;0;1;0;0;0;0;1;0;570120.863;5935865.7223;10.058798503;53.566971285
127524;2;5;17;525;2018;9;10;1;3;5;2;0;1;1;0;0;0;0;0;576782.0729;5945317.815;10.161687776;53.650981639
127525;2;3;7;319;2018;9;2;1;2;0;1;2;1;0;0;0;0;0;0;561464.1813;5942682.3354;9.929449914;53.629319939
127526;2;1;11;128;2018;9;8;7;3;5;2;0;0;1;0;1;0;0;0;572394.2161;5933634.4084;10.092601715;53.546609864
127527;2;5;3;510;2018;9;20;2;3;5;4;2;1;0;1;0;0;0;0;570575.1107;5936355.411;10.065766824;53.571311224
127528;2;1;1;101;2018;9;6;1;3;2;6;0;0;1;0;0;0;0;0;566519.5392;5934386.0607;10.004114325;53.554142172
127529;2;5;5;513;2018;9;9;5;3;5;3;0;0;1;0;0;0;0;0;574427.5958;5938291.2682;10.124393477;53.588176055
127530;2;1;18;139;2018;9;5;1;3;2;6;1;0;1;0;0;0;0;0;563972.4124;5930149.0257;9.964805396;53.516379062
127531;2;1;16;137;2018;9;18;7;2;0;7;0;1;0;0;0;0;0;0;565403.1705;5930225.652;9.986396018;53.516891668
127532;2;1;16;136;2018;9;18;7;3;9;1;0;0;1;0;0;0;0;1;568811.215;5928974.0547;10.03751157;53.505208281
127533;2;1;4;112;2018;9;9;6;2;1;5;0;1;1;0;0;0;0;0;564175.5489;5933593.7846;9.968574768;53.547313519
127534;2;6;1;601;2018;9;12;7;2;0;7;0;0;1;0;0;0;0;0;578671.3133;5929807.0187;10.18635495;53.511311394
127535;2;1;5;113;2018;9;15;4;3;1;6;0;0;1;0;0;0;0;0;566967.027;5935052.5565;10.011010817;53.560075202
127536;2;1;13;131;2018;9;14;7;3;2;6;0;0;1;0;0;0;0;1;572013.6009;5929919.3075;10.086003884;53.513274553
127537;2;5;8;516;2018;9;16;7;3;2;2;0;0;1;0;0;0;0;0;569748.1676;5940517.7141;10.054212031;53.608828489
127538;2;5;2;509;2018;9;11;7;3;5;3;0;1;1;0;0;0;0;0;571227.5457;5938374.0166;10.076078115;53.589364191
127539;2;3;8;320;2018;9;15;7;3;3;6;0;0;1;0;1;0;0;0;559996.3109;5941213.1919;9.906973019;53.616286492
127540;2;3;1;303;2018;9;23;7;3;8;5;2;0;1;0;0;0;0;0;562366.8395;5936922.7987;9.941945266;53.577450513
127541;2;4;12;431;2018;9;15;5;3;6;4;0;0;1;1;0;0;0;0;566540.4084;5943186.4613;10.00630696;53.633230005
127542;2;2;3;208;2018;9;13;7;3;4;2;0;1;1;0;0;0;0;0;563349.5714;5935216.132;9.956439331;53.561994398
127543;2;2;6;218;2018;9;16;2;3;5;3;0;1;1;0;0;0;0;0;558126.89;5935538.8928;9.877658987;53.565499652
127544;2;7;16;717;2018;9;7;6;2;2;6;0;0;1;0;1;0;0;0;553133.9616;5931668.1672;9.801621474;53.531239986
127545;2;4;8;421;2018;9;15;3;3;5;3;0;1;1;0;0;0;0;0;568433.1523;5937694.2062;10.033720104;53.583626861
127546;2;3;4;316;2018;10;15;5;3;0;1;0;0;0;0;1;0;0;1;564030.2855;5937869.9075;9.967259225;53.58576201
127547;2;5;6;514;2018;10;17;3;3;2;6;0;0;1;0;0;0;0;0;573294.1642;5940268.5005;10.107738805;53.606104797
127548;2;1;6;118;2018;10;4;6;3;3;7;2;0;1;0;1;0;0;0;569037.7877;5933761.2956;10.041982626;53.548202216
127549;2;5;7;515;2018;10;16;3;3;1;7;0;0;1;0;1;0;0;0;570674.7602;5939717.7763;10.068032998;53.601515317
