ULAND;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;IstRad;IstPKW;IstFuss;IstKrad;IstSonstig;LICHT;STRZUSTAND;XGCSWGS84;YGCSWGS84
2;2017;6;14;5;3;5;3;1;1;0;0;0;0;0;10.32795744;52.15422011
2;2017;6;15;5;3;3;6;0;1;0;1;0;0;1;8.801723627;53.02227847
2;2017;6;22;5;3;9;1;0;1;0;0;1;2;1;8.585490126;52.96119632
2;2017;6;12;5;3;3;6;0;1;0;0;1;0;0;8.448960506;52.91537454
2;2017;6;5;5;3;8;1;0;1;0;0;0;1;1;8.672295761;53.03077638
2;2017;6;15;5;3;8;1;0;1;0;0;0;0;0;8.474584199;53.28546725
2;2017;6;13;5;3;7;7;0;1;0;0;0;0;1;10.69900229;52.64678227
2;2017;6;18;5;3;2;2;0;1;0;0;1;0;1;8.40315013;52.89908815
2;2017;6;13;5;1;7;7;0;1;0;0;0;0;1;10.64518354;52.73095053
2;2017;6;17;5;3;2;6;0;1;0;0;0;0;1;8.600442338;53.04895521
2;2017;6;20;4;3;3;6;0;1;0;0;0;0;0;8.000444644;52.3346165
2;2017;6;17;4;3;3;2;0;1;0;0;0;0;0;8.191632837;52.38332468
2;2017;6;6;5;2;9;7;0;1;0;0;0;0;1;9.085864844;53.61958858
2;2017;6;17;4;3;5;2;1;1;0;0;0;0;0;8.026093296;52.28999645
2;2017;6;15;4;3;5;3;1;1;0;0;0;0;0;8.021263169;52.23261618
2;2017;6;18;5;3;9;1;0;1;0;0;0;0;0;9.799874999;53.45860727
2;2017;6;14;4;2;5;3;1;1;0;0;0;0;0;7.319564471;53.17261359
2;2017;6;8;4;3;5;3;0;1;0;0;0;0;0;7.751037901;53.26833498
2;2017;6;17;5;3;2;6;0;1;0;0;1;0;0;9.472459183;53.58362681
2;2017;6;1;4;3;9;1;0;1;0;0;0;2;0;7.607004567;53.28038648
2;2017;6;19;5;3;9;1;0;1;0;0;0;0;1;9.659432503;52.69838038
2;2017;6;19;4;3;2;6;0;1;0;0;0;0;0;7.072583954;52.44074824
2;2017;6;12;4;2;5;3;0;1;0;0;0;0;0;7.222609128;53.60753314
2;2017;6;9;5;1;6;2;0;0;1;0;1;0;0;9.591127747;52.86213729
2;2017;6;7;5;3;4;6;0;0;0;1;1;0;0;10.65063994;53.09586551
2;2017;6;15;5;3;0;1;0;0;0;1;0;0;1;9.727160935;52.3669906
2;2017;6;6;5;3;5;3;1;1;0;0;0;0;0;9.795260409;52.41512275
2;2017;6;19;5;3;9;7;0;1;0;0;0;0;1;9.608923087;52.21762047
2;2017;6;15;5;3;8;1;0;1;0;0;0;0;1;9.489908127;52.48786162
2;2017;6;12;4;3;2;6;0;1;0;0;0;0;0;7.221673428;53.58037295
2;2017;6;19;5;3;6;4;0;1;1;0;0;0;1;9.735283357;52.39466031
2;2017;6;19;5;3;2;6;0;1;0;0;1;0;1;9.826232223;52.35436716
2;2017;6;17;5;3;5;2;1;1;0;0;0;0;1;9.747781668;52.36365297
2;2017;6;13;5;3;3;6;0;1;0;0;1;0;1;9.746237451;52.42731988
2;2017;6;16;5;2;8;1;0;1;0;0;0;0;1;9.019682757;52.50690774
2;2017;6;19;5;3;8;1;0;1;0;0;0;0;1;9.069101774;52.17314646
2;2017;6;8;4;3;2;6;0;1;0;0;1;0;0;7.603867211;53.40131707
2;2017;6;17;5;3;5;2;0;1;0;0;0;0;1;9.398288711;52.33520018
2;2017;6;10;4;3;5;3;1;1;0;0;0;0;0;7.52395887;53.47729674
2;2017;6;19;5;3;9;1;0;0;0;0;1;0;1;10.1458546;52.103032
2;2017;6;22;4;2;8;1;0;0;0;1;0;2;0;7.793527896;53.02577965
2;2017;6;5;5;3;5;3;0;1;0;0;0;0;0;10.05424555;51.59311085
2;2017;6;7;4;3;5;3;0;1;0;0;0;0;0;8.211987294;52.81222489
2;2017;6;22;4;3;9;1;0;1;0;0;0;2;0;7.873262541;52.80249972
2;2017;6;7;4;2;2;2;0;1;0;0;0;0;0;8.228316668;52.81041943
2;2017;6;1;5;1;8;1;0;1;0;0;0;2;0;10.85269429;52.36118793
2;2017;6;17;5;3;5;2;1;1;0;0;0;0;1;10.35282265;52.15607
2;2017;6;23;5;2;9;1;0;1;0;0;0;2;1;10.12057752;51.86132227
2;2017;6;22;5;3;5;3;0;1;0;0;0;2;1;10.93220337;52.57289152
2;2017;6;7;4;3;5;3;1;1;0;0;0;0;0;8.036290611;53.41535737
2;2017;6;14;4;2;4;6;0;1;0;0;0;0;0;8.026758205;53.38828201
2;2017;6;10;4;3;5;3;1;1;0;0;0;0;0;8.056962697;53.57829205
2;2017;6;10;4;3;5;3;1;1;0;0;0;0;0;8.594166143;53.22589462
2;2017;6;7;5;3;2;6;0;1;0;0;0;0;0;10.49350107;52.09525702
2;2017;6;11;4;3;6;4;0;1;1;0;0;0;0;8.779181256;53.23077477
2;2017;6;17;4;3;5;2;0;0;0;1;1;0;0;9.031542123;53.02276035
2;2017;6;20;4;3;0;3;1;0;0;1;0;0;0;9.174568425;52.98054265
2;2017;6;11;4;3;5;3;1;1;0;0;0;0;0;8.181417063;53.13012149
2;2017;6;6;4;2;4;2;1;1;0;0;0;0;0;8.207233977;53.14132777
2;2017;6;11;4;3;2;2;0;1;0;0;0;0;0;7.961240604;52.26958271
2;2017;6;16;4;2;5;2;1;1;0;0;0;0;0;8.793354683;52.89808255
2;2017;6;10;4;3;5;3;0;1;0;0;0;0;0;8.557542004;53.15732936
2;2017;6;14;4;3;2;6;0;1;0;0;0;0;1;8.045127173;52.25963391
2;2017;6;19;4;2;8;1;0;1;0;0;0;0;1;7.708948086;53.33661158
2;2017;6;13;4;3;4;7;0;0;0;0;1;0;0;7.317183127;52.86959271
2;2017;6;20;4;3;3;6;0;1;0;0;1;0;1;7.287881694;52.70085853
2;2017;6;14;4;3;2;2;0;0;0;0;1;0;1;7.347453536;52.51721663
2;2017;6;4;4;3;9;1;0;1;0;0;0;2;1;7.571326102;53.42973382
2;2017;6;9;4;3;1;5;0;1;0;0;0;0;0;8.182050815;53.10169189
2;2017;6;10;4;3;5;3;0;1;0;0;0;0;1;7.85555741;53.03265123
2;2017;6;17;4;3;2;6;0;1;0;0;0;0;1;8.278962027;52.70198992
2;2017;6;12;4;3;0;6;0;0;0;1;0;0;0;8.415309635;52.89214162
2;2017;6;17;4;3;9;1;0;1;0;0;0;0;1;7.92694777;52.69492612
2;2017;6;19;4;3;4;6;0;1;0;0;0;0;1;7.948224888;52.8089218
2;2017;6;11;4;2;1;5;0;1;1;0;0;0;0;8.840999422;53.62441484
2;2017;6;15;4;3;5;2;1;1;0;0;0;0;1;9.14295473;53.10829798
2;2017;6;15;4;3;2;6;0;1;0;0;1;0;1;8.225835974;53.13433239
2;2017;6;13;4;3;5;3;0;1;0;0;0;0;1;8.64968617;52.80545405
2;2017;6;12;4;3;3;6;0;1;0;0;1;0;0;8.628675225;52.54568718
2;2017;6;1;4;2;9;1;0;1;0;0;0;2;1;8.276171198;53.16932273
2;2017;6;22;4;3;8;7;0;1;0;0;0;2;1;8.447893215;52.94122687
2;2017;6;12;4;3;5;2;0;1;0;0;0;0;1;8.61660231;52.9923148
2;2017;6;16;4;3;2;2;0;1;0;0;0;0;0;8.673150359;53.85971108
2;2017;6;19;4;3;5;3;0;1;0;0;0;0;0;9.698774325;53.27999222
2;2017;6;15;4;2;2;6;0;1;0;0;1;0;0;9.05633753;53.77266882
2;2017;6;14;4;2;8;1;0;1;0;0;0;0;0;9.604970785;52.82820871
2;2017;6;17;4;2;0;1;0;0;0;1;0;0;1;9.296315188;53.21483367
2;2017;6;7;4;3;2;6;0;1;0;0;0;0;0;8.681646478;53.83622063
2;2017;6;16;4;2;5;3;1;0;0;0;1;0;1;10.47681041;52.95663775
2;2017;6;21;4;1;9;1;0;0;0;1;0;0;0;9.848211729;53.37250164
2;2017;6;18;4;3;7;7;1;0;0;0;1;0;0;10.35140211;53.3968104
2;2017;6;12;4;2;8;1;0;1;0;0;0;0;0;11.37691104;52.90843047
2;2017;6;19;4;3;3;2;0;1;0;0;1;0;0;9.637340486;52.71178177
2;2017;6;16;4;3;5;3;1;1;0;0;0;0;0;9.609801999;52.68421529
2;2017;6;10;4;3;2;2;0;1;0;0;0;0;0;9.575619486;52.98353891
2;2017;6;21;4;2;8;1;0;0;0;1;0;1;0;10.60902801;53.13702052
2;2017;6;17;4;3;5;3;0;1;0;0;0;0;0;10.58615473;53.05841044
2;2017;6;16;4;3;5;3;0;1;0;1;0;0;0;10.4519756;52.89682064
2;2017;6;17;4;2;2;6;0;1;0;1;0;0;0;10.56548342;52.98369561
2;2017;6;6;4;3;9;7;0;1;0;0;0;0;0;10.64319279;53.31821441
2;2017;6;6;4;3;5;2;1;1;0;0;0;0;0;10.19938408;52.58623133
2;2017;6;12;4;3;3;2;1;1;0;0;0;0;0;10.08754445;52.62353488
2;2017;6;9;4;3;3;2;1;1;0;0;0;0;0;9.676437197;52.35567695
2;2017;6;17;4;3;3;2;1;1;0;0;0;0;0;9.724007384;52.37763919
2;2017;6;17;4;3;2;2;0;1;0;0;0;0;1;9.495534305;52.33882427
2;2017;6;16;4;3;5;3;0;1;0;0;0;0;1;9.481443244;52.30163122
2;2017;6;11;4;2;4;2;1;1;0;0;0;0;1;9.459931386;52.3069628
2;2017;6;17;4;3;3;6;0;1;0;0;0;0;0;9.862597025;52.37211017
2;2017;6;19;4;3;2;6;0;1;0;0;0;0;1;9.59010124;52.43900148
2;2017;6;16;4;3;2;2;0;1;0;0;0;0;1;9.608765196;52.44382405
2;2017;6;22;4;3;5;3;0;1;0;0;0;2;0;9.781172754;52.32473061
2;2017;6;16;4;3;2;6;0;1;0;0;0;0;1;9.642418582;52.44183534
2;2017;6;8;4;3;5;3;1;1;0;0;0;0;0;9.78981807;52.42112952
2;2017;6;8;4;3;3;6;0;1;0;0;0;0;0;9.719158557;52.34734103
2;2017;6;13;4;3;5;3;0;1;0;0;1;0;0;9.568890889;52.39960856
2;2017;6;16;4;3;5;3;1;1;0;0;0;0;0;9.45636819;52.48449983
2;2017;6;8;4;3;5;3;0;1;0;0;0;0;0;9.642247019;52.41458149
2;2017;6;15;4;3;2;2;0;1;0;0;0;0;0;9.449148348;52.52251979
2;2017;6;15;4;3;9;7;0;1;0;0;0;0;0;9.617577896;52.5977343
2;2017;6;11;4;3;5;3;1;1;0;0;0;0;0;9.609179943;52.4427868
2;2017;6;9;4;3;5;2;1;1;0;0;0;0;0;9.965965556;52.31557985
2;2017;6;12;4;2;5;3;0;1;0;0;0;0;1;9.551083234;51.64449416
2;2017;6;11;4;3;9;1;0;1;0;0;1;0;1;9.997099286;52.14515575
2;2017;6;18;4;3;2;6;0;1;0;0;0;0;0;9.987037867;52.16268537
2;2017;6;15;4;3;9;1;0;1;0;0;0;0;1;9.796161382;51.94800204
2;2017;6;19;4;3;0;1;0;0;0;1;0;0;1;9.351978384;52.09066436
2;2017;6;23;4;2;5;3;1;1;0;0;0;2;0;9.717149858;52.34617943
2;2017;6;16;4;3;8;1;0;1;0;0;0;0;1;9.783629367;51.47804507
2;2017;6;19;4;3;8;1;0;1;0;0;0;0;1;9.71514891;51.45832128
2;2017;6;15;4;2;1;5;0;1;0;0;1;0;0;9.995212491;52.38823866
2;2017;6;18;4;3;2;2;0;1;0;0;1;0;0;9.658544886;51.41862345
2;2017;6;19;4;3;5;3;1;1;0;0;0;0;0;9.921733207;51.52677659
2;2017;6;10;4;2;2;6;0;1;0;0;1;0;0;10.07075763;52.36826929
2;2017;6;14;4;2;8;1;0;0;0;0;1;0;1;9.663716403;51.38986479
2;2017;6;14;4;3;2;6;0;1;0;0;0;0;0;9.616242721;51.3606293
2;2017;6;8;4;3;2;6;0;1;0;0;1;0;0;9.511576569;52.41024873
2;2017;6;11;4;2;9;1;0;1;0;0;0;0;0;10.84690732;52.18288116
2;2017;6;19;4;3;8;1;1;0;0;0;0;0;0;9.247488923;52.32558908
2;2017;6;21;4;3;2;6;0;1;0;0;0;0;0;10.4881659;52.16289897
2;2017;6;10;4;3;3;6;0;1;0;1;0;0;0;9.085832266;52.25435557
2;2017;6;11;4;3;2;6;0;1;0;0;0;0;0;9.085062866;52.25449218
2;2017;6;16;4;2;5;3;1;1;0;0;0;0;0;10.51919207;52.16498919
2;2017;6;17;4;3;5;2;0;1;0;1;0;0;0;9.082053763;52.75551651
2;2017;6;16;4;3;5;2;0;1;0;0;0;0;0;9.943671789;52.21434212
2;2017;6;15;4;1;4;6;0;1;0;1;0;0;0;10.08453212;52.04718673
2;2017;6;5;4;3;3;6;0;1;0;0;0;0;0;9.290914721;52.14122219
2;2017;6;7;4;3;0;3;0;1;0;0;0;0;0;10.26144373;51.49673415
2;2017;6;18;4;2;0;2;0;1;0;1;0;0;0;10.31700634;51.52069207
2;2017;6;10;4;3;2;6;0;1;0;0;1;0;0;9.946599335;51.55539793
2;2017;6;10;4;2;6;4;0;1;1;0;0;0;0;10.23127251;52.32884626
2;2017;6;9;4;2;5;3;0;1;0;0;0;0;0;10.92651424;52.10124401
2;2017;6;17;4;3;5;3;1;1;0;0;0;0;0;10.34531284;52.17072132
2;2017;6;12;4;3;4;6;0;1;0;0;1;0;0;10.88453401;52.25081765
2;2017;6;16;4;3;5;3;0;1;0;0;0;0;0;10.59025354;52.4335046
2;2017;6;14;4;3;2;6;0;1;0;0;0;0;0;10.63930076;52.48216945
2;2017;6;7;4;3;6;3;0;1;1;0;0;0;0;10.84952564;52.43476574
2;2017;6;8;4;3;2;6;0;0;0;0;1;0;0;10.42660686;52.33421073
2;2017;6;18;3;3;5;3;0;1;0;0;0;0;0;8.414139325;52.36588434
2;2017;6;10;4;3;5;3;1;1;0;0;0;0;0;10.55022922;52.16447549
2;2017;6;17;3;3;5;3;1;1;0;0;0;0;0;7.947511135;52.68101602
2;2017;6;16;3;3;3;6;1;1;0;0;0;0;0;8.037876945;52.27943569
2;2017;6;21;3;3;8;1;0;1;0;0;0;1;1;7.637094361;53.22400741
2;2017;6;12;3;3;2;2;0;1;0;1;0;0;0;7.437735819;53.08811895
2;2017;6;13;4;3;3;6;1;0;0;0;1;0;0;10.39382042;52.32801712
2;2017;6;8;3;2;4;2;0;1;0;0;0;0;0;7.343066097;52.65807357
2;2017;6;7;3;3;2;2;0;1;0;0;0;0;0;7.291889336;52.68480161
2;2017;6;11;4;1;9;1;0;1;0;0;0;0;0;10.08410381;52.24144606
2;2017;6;8;3;3;5;3;0;1;0;0;1;0;0;7.299910387;52.45665435
2;2017;6;14;4;3;2;6;0;1;0;0;0;0;0;10.32500376;51.78696742
2;2017;6;18;3;2;4;2;1;1;0;0;0;0;0;7.404125451;53.58452949
2;2017;6;16;4;3;4;2;0;1;0;0;0;0;0;10.60749363;52.73228433
2;2017;6;16;4;3;2;6;0;1;0;0;0;0;0;10.88457415;52.48443772
2;2017;6;17;3;2;3;2;0;1;0;1;0;0;0;7.525894194;53.50803891
2;2017;6;18;4;3;4;6;1;0;0;0;0;0;0;10.5961674;52.43650114
2;2017;6;17;4;3;8;1;0;1;0;0;0;0;0;10.56219296;52.3836903
2;2017;6;15;4;3;4;1;0;1;0;0;0;0;0;10.53711024;52.35163903
2;2017;6;13;4;3;5;2;0;1;0;0;0;0;0;10.54433161;52.33968517
2;2017;6;10;4;3;5;3;0;1;0;0;0;0;0;10.46097243;52.36058682
2;2017;6;17;3;3;2;6;0;1;0;0;0;0;0;8.261251128;52.62902803
2;2017;6;13;3;3;5;3;0;1;0;0;1;0;0;7.961604617;52.74923866
2;2017;6;23;3;3;2;6;0;1;0;0;0;2;1;8.098826354;53.52868326
2;2017;6;15;3;3;8;1;0;1;0;0;0;0;0;8.842448195;53.25298154
2;2017;6;15;3;3;2;6;0;1;0;0;0;0;0;9.050462566;53.06055132
2;2017;6;16;3;3;8;1;0;1;0;0;0;0;0;8.40476775;52.31088526
2;2017;6;14;3;3;8;1;0;1;0;0;0;0;0;9.007252781;52.9516878
2;2017;6;20;3;3;5;3;0;1;0;0;0;0;1;8.19823318;53.24845327
2;2017;6;15;3;3;2;6;0;1;0;0;0;0;0;7.957670528;52.46854488
2;2017;6;14;3;3;5;2;0;1;0;0;0;0;0;7.955959019;53.18537536
2;2017;6;18;3;3;5;3;1;1;0;0;0;0;0;8.084267552;52.31015101
2;2017;6;12;3;2;9;1;0;1;0;0;0;0;0;8.709319955;52.99688358
2;2017;6;12;3;3;2;2;0;1;0;0;0;0;0;8.054134671;52.2656242
2;2017;6;4;3;2;9;1;0;1;0;0;0;1;0;8.783101134;52.55124528
2;2017;6;18;3;3;2;6;0;1;0;0;0;0;0;7.232275426;53.33975032
2;2017;6;9;3;3;5;3;1;1;0;0;0;0;0;7.708404116;52.86604706
2;2017;6;10;3;3;6;2;0;1;1;0;0;0;0;7.517830452;52.83232418
2;2017;6;8;3;3;2;2;0;1;0;0;0;0;0;7.436713098;53.07961857
2;2017;6;10;3;2;4;2;0;1;0;0;0;0;0;7.030930252;52.49219243
2;2017;6;11;3;2;4;1;0;1;0;0;1;0;0;7.443663404;52.68870989
2;2017;6;16;3;3;3;2;0;1;0;0;0;0;0;7.775535294;53.4485874
2;2017;6;19;3;2;0;1;0;0;0;1;0;0;0;7.135183757;53.48034114
2;2017;6;12;3;3;4;6;0;1;0;0;1;0;0;8.083384733;52.73325476
2;2017;6;16;3;3;8;3;1;0;0;1;0;0;0;8.02628773;53.40687329
2;2017;6;7;3;3;2;2;0;1;0;0;0;0;0;8.879524428;53.31959449
2;2017;6;16;3;2;8;7;0;0;0;0;1;0;0;8.181044335;52.95364307
2;2017;6;18;3;1;4;6;0;1;0;1;0;0;0;8.774957294;53.2324394
2;2017;6;14;3;3;5;3;0;1;0;0;0;0;0;8.582012257;53.44127015
2;2017;6;13;3;3;2;6;0;1;0;0;0;0;0;9.020369533;53.08433545
2;2017;6;12;3;3;0;7;0;0;0;1;1;0;0;8.595676964;53.45992907
2;2017;6;7;3;3;5;3;0;1;0;0;0;0;0;9.133655819;53.09547194
2;2017;6;17;3;3;2;6;0;1;0;0;1;0;0;9.731949041;53.45429247
2;2017;6;17;3;3;3;2;1;1;0;0;0;0;0;9.120052419;52.99850134
2;2017;6;13;3;2;9;6;0;1;0;0;1;0;0;9.453371114;53.686062
2;2017;6;6;3;3;5;2;0;1;0;0;0;0;0;7.855156188;53.16384228
2;2017;6;12;3;3;5;3;1;1;0;0;0;0;0;7.980791579;53.12463722
2;2017;6;14;3;2;5;3;0;1;0;0;0;0;0;10.08750606;52.98219237
2;2017;6;7;3;3;5;2;0;1;0;0;0;0;0;7.929249806;53.12205717
2;2017;6;9;3;3;5;3;1;1;0;0;0;0;0;8.229777569;53.13595905
2;2017;6;15;3;3;5;3;1;1;0;0;0;0;0;9.065068094;52.87642107
2;2017;6;13;3;3;5;3;0;1;0;0;0;0;0;9.320955823;53.28385294
2;2017;6;17;3;3;0;7;0;0;0;1;0;0;0;9.690933527;52.37688938
2;2017;6;15;3;3;4;1;0;1;0;0;1;0;0;8.724473546;52.61157121
2;2017;6;20;3;3;9;1;0;1;0;0;0;1;1;9.453626982;52.44648514
2;2017;6;13;3;3;4;2;0;1;0;0;0;0;0;8.476718571;53.50503155
2;2017;6;17;3;3;5;3;0;1;0;0;0;0;0;9.573808234;52.28252013
2;2017;6;10;3;3;3;6;0;1;0;0;0;0;0;9.822886987;52.42615631
2;2017;6;17;3;3;2;6;0;1;0;0;0;0;0;8.207561975;53.03519234
2;2017;6;19;3;3;5;3;1;1;0;0;0;0;0;9.782710328;52.37202597
2;2017;6;16;3;2;4;2;1;1;0;0;0;0;0;9.628243025;52.21240788
2;2017;6;15;3;3;2;6;0;1;0;0;0;0;0;8.594828384;53.04386724
2;2017;6;9;3;2;0;7;1;0;0;0;0;0;0;9.722203983;52.37835203
2;2017;6;8;3;3;2;2;0;1;0;0;1;0;0;8.802606801;53.44676661
2;2017;6;11;3;3;2;6;0;1;0;0;0;0;0;9.11526872;52.19369662
2;2017;6;17;3;2;8;1;0;1;0;0;0;0;0;8.733591544;53.57921343
2;2017;6;17;3;3;2;6;0;1;0;0;1;0;0;9.844447461;51.96720697
2;2017;6;17;3;2;8;7;0;1;0;0;0;0;0;10.31316043;53.42839072
2;2017;6;22;3;3;5;3;0;1;0;1;0;1;0;9.712496399;53.28112472
2;2017;6;4;3;1;9;1;0;1;0;0;0;0;0;9.283072592;53.59731268
2;2017;6;19;3;2;2;6;0;0;0;0;1;0;0;9.695170275;52.66932228
2;2017;6;12;3;3;5;3;1;1;0;0;0;0;0;9.594704699;52.85853092
2;2017;6;13;3;2;5;3;0;1;0;1;0;0;0;9.860501893;52.0000288
2;2017;6;11;3;3;5;3;0;1;0;0;0;0;0;9.812625017;53.17216727
2;2017;6;22;3;3;7;7;0;0;0;1;0;2;0;9.369494306;53.33400967
2;2017;6;8;3;2;9;7;0;0;0;0;1;0;0;9.812522479;51.97991762
2;2017;6;16;3;3;5;2;0;1;0;0;0;0;0;9.580197285;52.98549318
2;2017;6;17;3;3;3;6;0;1;0;0;1;0;0;9.216180473;53.13053001
2;2017;6;14;3;3;9;1;0;1;0;0;0;0;0;9.838871582;51.48270333
2;2017;6;9;3;3;5;3;0;1;0;0;0;0;0;10.3466549;53.18652313
2;2017;6;21;3;3;3;6;0;1;0;0;0;1;0;10.08045585;52.63415938
2;2017;6;12;3;3;2;6;0;1;0;0;0;0;0;10.08939737;52.62225145
2;2017;6;16;3;3;3;2;1;1;0;0;0;0;0;9.756551101;52.33412653
2;2017;6;12;3;3;5;2;1;1;0;0;0;0;0;9.665448965;52.33401557
2;2017;6;18;3;3;2;5;0;1;0;0;0;0;0;10.51835269;52.13978527
2;2017;6;12;3;3;8;1;0;0;0;1;0;0;0;10.30996397;51.80563865
2;2017;6;18;3;3;6;6;0;0;1;1;0;0;0;9.991961469;52.37543813
2;2017;6;19;3;3;5;3;0;1;0;0;0;0;0;10.42919655;52.5910414
2;2017;6;16;3;3;2;6;0;1;0;0;0;0;0;10.26564192;52.47881121
2;2017;6;9;3;3;2;6;0;0;0;0;1;0;0;10.53385753;52.31341498
2;2017;6;17;2;3;3;6;0;1;0;0;1;0;0;8.069982522;52.48878838
2;2017;6;15;3;2;4;6;1;0;0;0;0;0;0;9.507872556;52.34036166
2;2017;6;16;3;2;4;6;0;1;0;0;1;0;0;9.67068435;52.24539347
2;2017;6;7;2;2;8;7;0;1;0;0;0;0;1;8.29187083;52.25054485
2;2017;6;20;2;3;5;3;0;1;0;0;0;0;0;7.784580981;52.46416127
2;2017;6;13;3;1;2;6;0;1;0;0;1;0;0;10.0577697;52.46784844
2;2017;6;6;2;3;2;2;0;1;0;0;0;0;1;7.988551479;52.57099476
2;2017;6;14;3;3;3;6;0;1;0;0;0;0;0;9.764061968;52.50818896
2;2017;6;11;2;3;4;2;0;1;0;0;0;0;0;7.313824519;52.62251447
2;2017;6;13;3;2;2;6;0;0;0;0;1;0;0;9.18132505;52.21556903
2;2017;6;14;3;3;3;6;0;1;0;0;1;0;0;9.660160879;52.42641513
2;2017;6;8;3;3;9;1;0;0;0;1;0;0;0;9.613751777;51.63426679
2;2017;7;11;2;3;2;6;0;1;0;0;1;0;0;9.309595766;53.6128232
2;2017;7;9;2;3;8;1;0;1;0;0;0;0;1;9.46624996;52.4542529
2;2017;7;13;2;3;5;3;0;1;0;0;0;0;0;9.248835621;53.59012406
2;2017;7;10;2;3;8;1;0;0;0;0;1;0;0;9.537178779;53.33665559
2;2017;7;13;2;3;5;3;1;1;0;0;0;0;0;9.179837504;53.42973053
2;2017;7;9;2;3;8;7;0;0;0;0;1;0;0;9.299517822;53.20261117
2;2017;7;16;2;3;9;7;0;0;0;0;1;0;0;10.58122064;53.21768996
2;2017;7;18;2;2;5;3;1;1;0;0;0;0;0;9.727014892;52.36656617
2;2017;7;17;2;3;2;2;0;1;0;0;0;0;0;9.91838416;52.7096588
2;2017;7;6;2;3;8;1;0;0;0;0;1;0;1;9.62932231;52.42184383
2;2017;7;13;2;3;9;1;0;1;0;0;0;0;1;9.732410133;52.49266837
2;2017;7;8;2;3;0;3;1;1;0;0;0;0;0;9.730173979;52.36894195
2;2017;7;9;2;3;2;6;0;1;0;0;0;0;1;9.831264469;52.42268155
2;2017;7;7;2;3;6;4;1;0;1;0;0;0;1;9.737916869;52.36840273
2;2017;7;10;2;3;3;6;0;1;0;1;0;0;0;9.7615293;52.34586553
2;2017;7;13;2;3;8;1;0;1;0;0;0;0;1;9.812875168;51.84935184
2;2017;7;23;2;3;7;7;0;0;0;1;0;2;0;10.08369593;51.69034967
2;2017;7;14;2;3;2;6;0;1;0;0;0;0;1;9.088343815;52.16914781
2;2017;7;8;2;2;0;1;0;0;0;1;1;0;1;9.415969918;52.65199285
2;2017;7;10;2;3;8;1;0;1;0;0;1;0;1;9.887224827;52.29701736
2;2017;7;13;2;3;2;6;0;0;0;0;1;0;1;9.485068132;51.82256301
2;2017;7;19;2;2;5;3;0;1;0;0;1;1;0;9.274841017;52.13321892
2;2017;7;6;2;3;8;1;0;1;0;0;0;1;1;9.925791855;51.67811821
2;2017;7;16;2;3;9;1;0;1;0;0;0;0;1;10.22917154;52.08497625
2;2017;7;6;2;2;8;1;0;1;0;0;0;0;0;10.25861348;52.38850819
2;2017;7;22;2;3;4;2;0;1;0;0;0;2;0;10.32517387;52.14821233
2;2017;7;18;2;3;6;6;1;0;1;0;0;0;0;9.663748802;52.32393573
2;2017;7;5;2;3;9;1;0;1;0;0;0;1;0;10.4255787;52.36865408
2;2017;7;11;2;3;4;6;1;1;0;0;0;0;0;9.472721364;52.29983774
2;2017;7;14;2;2;2;6;0;0;0;0;1;0;0;10.31951541;52.33783886
2;2017;7;20;2;3;2;6;0;1;0;0;0;0;0;9.611385076;52.43380745
2;2017;7;18;2;3;2;6;0;1;0;0;0;0;0;9.820017205;52.40648281
2;2017;7;3;2;2;2;6;0;1;0;0;1;2;0;10.72064607;52.29668128
2;2017;7;8;1;3;3;6;0;1;0;0;0;0;0;8.143510054;52.19763861
2;2017;7;16;2;3;5;3;1;0;0;0;1;0;0;9.777362214;52.32822006
2;2017;7;15;2;3;2;6;0;1;0;0;0;0;0;9.735688714;52.40066343
2;2017;7;18;1;2;4;2;1;1;0;0;0;0;0;7.917471386;52.20986049
2;2017;7;13;1;3;8;1;0;0;0;1;0;0;0;8.01620748;52.17846869
2;2017;7;10;2;3;2;6;0;1;0;0;1;0;0;9.804901582;52.31790428
2;2017;7;16;1;3;5;3;0;1;0;0;0;0;0;7.831771201;52.47715891
2;2017;7;16;1;3;5;2;0;1;0;0;0;0;0;7.660723706;53.30412722
2;2017;7;10;2;3;3;7;1;0;0;0;1;0;0;9.76181512;52.34592643
2;2017;7;14;1;3;5;3;1;1;0;0;0;0;0;7.747652643;53.30749136
2;2017;7;4;2;2;2;6;0;0;0;0;1;2;1;9.337320929;52.2764123
2;2017;7;14;1;3;4;2;0;1;0;0;0;0;0;7.635067056;53.24933555
2;2017;7;19;1;3;8;1;0;1;0;0;0;0;0;7.259825908;52.8677638
2;2017;7;7;2;2;5;3;0;1;0;0;0;0;1;9.219232982;52.33272383
2;2017;7;9;1;2;8;1;0;1;0;0;0;0;0;7.379716636;52.70405994
2;2017;7;14;1;3;8;1;0;1;0;0;0;0;0;7.417731058;52.50752945
2;2017;7;15;1;3;0;6;0;0;1;1;0;0;0;7.40238347;53.36908625
2;2017;7;23;1;3;8;1;0;1;0;0;0;2;0;8.260979696;52.87506045
2;2017;7;20;1;3;2;6;0;1;0;0;1;0;0;8.229872875;52.66880614
2;2017;7;0;1;3;5;3;0;1;0;1;0;2;0;8.802531719;53.22078833
2;2017;7;17;2;2;4;2;0;1;0;0;0;0;0;9.150537525;52.65174497
